id,candidate,votes,state,county
7984,Romney,7866,MA,Marshfield
3397,Obama,4133,MA,Mashpee
7985,Romney,4058,MA,Mashpee
3398,Obama,2041,MA,Mattapoisett
7986,Romney,1855,MA,Mattapoisett
3399,Obama,3635,MA,Maynard
7987,Romney,2023,MA,Maynard
3400,Obama,3448,MA,Medfield
7988,Romney,3864,MA,Medfield
3401,Obama,18613,MA,Medford
7989,Romney,8294,MA,Medford
3402,Obama,3615,MA,Medway
7990,Romney,3519,MA,Medway
3403,Obama,9289,MA,Melrose
7991,Romney,5936,MA,Melrose
3404,Obama,1517,MA,Mendon
7992,Romney,1840,MA,Mendon
3405,Obama,1844,MA,Merrimac
7993,Romney,1657,MA,Merrimac
3406,Obama,11048,MA,Methuen
7994,Romney,10168,MA,Methuen
3407,Obama,5192,MA,Middleborough
7995,Romney,6029,MA,Middleborough
3408,Obama,202,MA,Middlefield
7996,Romney,77,MA,Middlefield
3409,Obama,1909,MA,Middleton
7997,Romney,2651,MA,Middleton
3410,Obama,7129,MA,Milford
7998,Romney,5504,MA,Milford
3411,Obama,3410,MA,Millbury
7999,Romney,3262,MA,Millbury
3412,Obama,2421,MA,Millis
8000,Romney,2232,MA,Millis
3413,Obama,717,MA,Millville
8001,Romney,813,MA,Millville
3414,Obama,9499,MA,Milton
8002,Romney,6122,MA,Milton
3415,Obama,32,MA,Monroe
8003,Romney,21,MA,Monroe
3416,Obama,2176,MA,Monson
8004,Romney,2032,MA,Monson
3417,Obama,3213,MA,Montague
8005,Romney,873,MA,Montague
3418,Obama,417,MA,Monterey
8006,Romney,97,MA,Monterey
3419,Obama,220,MA,Montgomery
8007,Romney,274,MA,Montgomery
3420,Obama,83,MA,Mount Washington
8008,Romney,19,MA,Mount Washington
3421,Obama,1371,MA,Nahant
8009,Romney,897,MA,Nahant
3422,Obama,3828,MA,Nantucket
8010,Romney,2185,MA,Nantucket
3423,Obama,11600,MA,Natick
8011,Romney,6757,MA,Natick
3424,Obama,10207,MA,Needham
8012,Romney,6513,MA,Needham
3425,Obama,107,MA,New Ashford
8013,Romney,40,MA,New Ashford
3426,Obama,25205,MA,New Bedford
8014,Romney,7541,MA,New Bedford
3427,Obama,283,MA,New Braintree
8015,Romney,257,MA,New Braintree
3430,Obama,572,MA,New Marlborough
8018,Romney,240,MA,New Marlborough
3431,Obama,381,MA,New Salem
8019,Romney,205,MA,New Salem
3428,Obama,2272,MA,Newbury
8016,Romney,2100,MA,Newbury
3429,Obama,6784,MA,Newburyport
8017,Romney,4059,MA,Newburyport
3432,Obama,32099,MA,Newton
8020,Romney,12154,MA,Newton
3433,Obama,2424,MA,Norfolk
8021,Romney,3199,MA,Norfolk
3434,Obama,4427,MA,North Adams
8022,Romney,1144,MA,North Adams
3436,Obama,6991,MA,North Andover
8024,Romney,7992,MA,North Andover
3437,Obama,6602,MA,North Attleborough
8025,Romney,7331,MA,North Attleborough
3440,Obama,1050,MA,North Brookfield
8028,Romney,1271,MA,North Brookfield
3442,Obama,3986,MA,North Reading
8030,Romney,4641,MA,North Reading
3435,Obama,13110,MA,Northampton
8023,Romney,2179,MA,Northampton
3438,Obama,4387,MA,Northborough
8026,Romney,3872,MA,Northborough
3439,Obama,3408,MA,Northbridge
8027,Romney,4072,MA,Northbridge
3441,Obama,1115,MA,Northfield
8029,Romney,473,MA,Northfield
3443,Obama,4454,MA,Norton
8031,Romney,4449,MA,Norton
3444,Obama,2714,MA,Norwell
8032,Romney,3684,MA,Norwell
3445,Obama,8098,MA,Norwood
8033,Romney,6292,MA,Norwood
3446,Obama,1955,MA,Oak Bluffs
8034,Romney,795,MA,Oak Bluffs
3447,Obama,509,MA,Oakham
8035,Romney,609,MA,Oakham
3448,Obama,1818,MA,Orange
8036,Romney,1325,MA,Orange
3449,Obama,2496,MA,Orleans
8037,Romney,1922,MA,Orleans
3450,Obama,489,MA,Otis
8038,Romney,311,MA,Otis
3451,Obama,3125,MA,Oxford
8039,Romney,3261,MA,Oxford
3452,Obama,3020,MA,Palmer
8040,Romney,2482,MA,Palmer
3453,Obama,1119,MA,Paxton
8041,Romney,1354,MA,Paxton
3454,Obama,15010,MA,Peabody
8042,Romney,11616,MA,Peabody
3455,Obama,728,MA,Pelham
8043,Romney,132,MA,Pelham
3456,Obama,4574,MA,Pembroke
8044,Romney,5073,MA,Pembroke
3457,Obama,2936,MA,Pepperell
8045,Romney,3426,MA,Pepperell
3458,Obama,324,MA,Peru
8046,Romney,136,MA,Peru
3459,Obama,451,MA,Petersham
8047,Romney,338,MA,Petersham
3460,Obama,464,MA,Phillipston
8048,Romney,469,MA,Phillipston
3461,Obama,15600,MA,Pittsfield
8049,Romney,4044,MA,Pittsfield
3462,Obama,286,MA,Plainfield
8050,Romney,83,MA,Plainfield
3463,Obama,2068,MA,Plainville
8051,Romney,2269,MA,Plainville
3464,Obama,15106,MA,Plymouth
8052,Romney,14258,MA,Plymouth
3465,Obama,776,MA,Plympton
8053,Romney,928,MA,Plympton
3466,Obama,1112,MA,Princeton
8054,Romney,1148,MA,Princeton
3467,Obama,2121,MA,Provincetown
8055,Romney,210,MA,Provincetown
3468,Obama,24714,MA,Quincy
8056,Romney,14816,MA,Quincy
3469,Obama,11430,MA,Randolph
8057,Romney,3550,MA,Randolph
3470,Obama,3217,MA,Raynham
8058,Romney,3657,MA,Raynham
3471,Obama,7447,MA,Reading
8059,Romney,6640,MA,Reading
3472,Obama,2912,MA,Rehoboth
8060,Romney,3246,MA,Rehoboth
3473,Obama,11141,MA,Revere
8061,Romney,5560,MA,Revere
3474,Obama,688,MA,Richmond
8062,Romney,226,MA,Richmond
3475,Obama,1362,MA,Rochester
8063,Romney,1704,MA,Rochester
3476,Obama,4526,MA,Rockland
8064,Romney,3989,MA,Rockland
3477,Obama,2982,MA,Rockport
8065,Romney,1670,MA,Rockport
3478,Obama,140,MA,Rowe
8066,Romney,92,MA,Rowe
3479,Obama,1596,MA,Rowley
8067,Romney,1935,MA,Rowley
3480,Obama,391,MA,Royalston
8068,Romney,267,MA,Royalston
3481,Obama,388,MA,Russell
8069,Romney,386,MA,Russell
3482,Obama,2071,MA,Rutland
8070,Romney,2329,MA,Rutland
3483,Obama,13429,MA,Salem
8071,Romney,5635,MA,Salem
3484,Obama,2278,MA,Salisbury
8072,Romney,1938,MA,Salisbury
3485,Obama,294,MA,Sandisfield
8073,Romney,154,MA,Sandisfield
3486,Obama,5802,MA,Sandwich
8074,Romney,6492,MA,Sandwich
3487,Obama,6957,MA,Saugus
8075,Romney,6557,MA,Saugus
3488,Obama,241,MA,Savoy
8076,Romney,103,MA,Savoy
3489,Obama,5528,MA,Scituate
8077,Romney,5659,MA,Scituate
3490,Obama,3772,MA,Seekonk
8078,Romney,3382,MA,Seekonk
3491,Obama,6558,MA,Sharon
8079,Romney,3659,MA,Sharon
3492,Obama,1291,MA,Sheffield
8080,Romney,503,MA,Sheffield
3493,Obama,873,MA,Shelburne
8081,Romney,226,MA,Shelburne
3494,Obama,1430,MA,Sherborn
8082,Romney,1179,MA,Sherborn
3495,Obama,1553,MA,Shirley
8083,Romney,1482,MA,Shirley
3496,Obama,9674,MA,Shrewsbury
8084,Romney,8154,MA,Shrewsbury
3497,Obama,1028,MA,Shutesbury
8085,Romney,156,MA,Shutesbury
3498,Obama,6091,MA,Somerset
8086,Romney,3674,MA,Somerset
3499,Obama,28467,MA,Somerville
8087,Romney,4865,MA,Somerville
3503,Obama,5362,MA,South Hadley
8091,Romney,3252,MA,South Hadley
3500,Obama,1861,MA,Southampton
8088,Romney,1584,MA,Southampton
3501,Obama,2935,MA,Southborough
8089,Romney,2782,MA,Southborough
3502,Obama,4256,MA,Southbridge
8090,Romney,2291,MA,Southbridge
3504,Obama,2050,MA,Southwick
8092,Romney,2770,MA,Southwick
3505,Obama,2617,MA,Spencer
8093,Romney,2785,MA,Spencer
3506,Obama,42963,MA,Springfield
8094,Romney,10372,MA,Springfield
3507,Obama,2029,MA,Sterling
8095,Romney,2667,MA,Sterling
3508,Obama,944,MA,Stockbridge
8096,Romney,226,MA,Stockbridge
3509,Obama,6634,MA,Stoneham
8097,Romney,5580,MA,Stoneham
3510,Obama,8119,MA,Stoughton
8098,Romney,5591,MA,Stoughton
3511,Obama,2348,MA,Stow
8099,Romney,1831,MA,Stow
3512,Obama,2514,MA,Sturbridge
8100,Romney,2615,MA,Sturbridge
3513,Obama,6026,MA,Sudbury
8101,Romney,4341,MA,Sudbury
3514,Obama,1363,MA,Sunderland
8102,Romney,404,MA,Sunderland
3515,Obama,2181,MA,Sutton
8103,Romney,3087,MA,Sutton
3516,Obama,4899,MA,Swampscott
8104,Romney,3202,MA,Swampscott
3517,Obama,4512,MA,Swansea
8105,Romney,3269,MA,Swansea
3518,Obama,13479,MA,Taunton
8106,Romney,8783,MA,Taunton
3519,Obama,1857,MA,Templeton
8107,Romney,1851,MA,Templeton
3520,Obama,7540,MA,Tewksbury
8108,Romney,8332,MA,Tewksbury
3521,Obama,1845,MA,Tisbury
8109,Romney,595,MA,Tisbury
3522,Obama,110,MA,Tolland
8110,Romney,155,MA,Tolland
3523,Obama,1800,MA,Topsfield
8111,Romney,2164,MA,Topsfield
3524,Obama,2087,MA,Townsend
8112,Romney,2725,MA,Townsend
3525,Obama,1041,MA,Truro
8113,Romney,399,MA,Truro
3526,Obama,2837,MA,Tyngsborough
8114,Romney,3361,MA,Tyngsborough
3527,Obama,173,MA,Tyringham
8115,Romney,85,MA,Tyringham
3528,Obama,1985,MA,Upton
8116,Romney,2132,MA,Upton
3529,Obama,3325,MA,Uxbridge
8117,Romney,3728,MA,Uxbridge
3530,Obama,7486,MA,Wakefield
8118,Romney,6806,MA,Wakefield
3531,Obama,479,MA,Wales
8119,Romney,434,MA,Wales
3532,Obama,6360,MA,Walpole
8120,Romney,7456,MA,Walpole
3533,Obama,15748,MA,Waltham
8121,Romney,8816,MA,Waltham
3534,Obama,2390,MA,Ware
8122,Romney,1783,MA,Ware
3535,Obama,6069,MA,Wareham
8123,Romney,4632,MA,Wareham
3536,Obama,1219,MA,Warren
8124,Romney,1002,MA,Warren
3537,Obama,334,MA,Warwick
8125,Romney,109,MA,Warwick
3538,Obama,239,MA,Washington
8126,Romney,69,MA,Washington
3539,Obama,11878,MA,Watertown
8127,Romney,4516,MA,Watertown
3540,Obama,5153,MA,Wayland
8128,Romney,2975,MA,Wayland
3541,Obama,3476,MA,Webster
8129,Romney,3111,MA,Webster
3542,Obama,8243,MA,Wellesley
8130,Romney,6144,MA,Wellesley
3543,Obama,1568,MA,Wellfleet
8131,Romney,619,MA,Wellfleet
3544,Obama,425,MA,Wendell
8132,Romney,70,MA,Wendell
3545,Obama,1058,MA,Wenham
8133,Romney,1265,MA,Wenham
3547,Obama,2029,MA,West Boylston
8135,Romney,2083,MA,West Boylston
3548,Obama,1734,MA,West Bridgewater
8136,Romney,2169,MA,West Bridgewater
3549,Obama,964,MA,West Brookfield
8137,Romney,950,MA,West Brookfield
3554,Obama,1383,MA,West Newbury
8142,Romney,1347,MA,West Newbury
3557,Obama,6170,MA,West Springfield
8145,Romney,5169,MA,West Springfield
3558,Obama,707,MA,West Stockbridge
8146,Romney,161,MA,West Stockbridge
3559,Obama,1571,MA,West Tisbury
8147,Romney,371,MA,West Tisbury
3546,Obama,4999,MA,Westborough
8134,Romney,3818,MA,Westborough
3550,Obama,9228,MA,Westfield
8138,Romney,8178,MA,Westfield
3551,Obama,6385,MA,Westford
8139,Romney,6295,MA,Westford
3552,Obama,639,MA,Westhampton
8140,Romney,385,MA,Westhampton
3553,Obama,1940,MA,Westminster
8141,Romney,2245,MA,Westminster
3555,Obama,3390,MA,Weston
8143,Romney,3159,MA,Weston
3556,Obama,5074,MA,Westport
8144,Romney,3372,MA,Westport
3560,Obama,4337,MA,Westwood
8148,Romney,4549,MA,Westwood
3561,Obama,15130,MA,Weymouth
8149,Romney,12341,MA,Weymouth
3562,Obama,626,MA,Whately
8150,Romney,301,MA,Whately
3563,Obama,3654,MA,Whitman
8151,Romney,3652,MA,Whitman
3564,Obama,3745,MA,Wilbraham
8152,Romney,4332,MA,Wilbraham
3565,Obama,1239,MA,Williamsburg
8153,Romney,324,MA,Williamsburg
3566,Obama,3012,MA,Williamstown
8154,Romney,640,MA,Williamstown
3567,Obama,5890,MA,Wilmington
8155,Romney,6437,MA,Wilmington
3568,Obama,2142,MA,Winchendon
8156,Romney,1933,MA,Winchendon
3569,Obama,7000,MA,Winchester
8157,Romney,5602,MA,Winchester
3570,Obama,385,MA,Windsor
8158,Romney,127,MA,Windsor
3571,Obama,5211,MA,Winthrop
8159,Romney,3575,MA,Winthrop
3572,Obama,10291,MA,Woburn
8160,Romney,8707,MA,Woburn
3573,Obama,40568,MA,Worcester
8161,Romney,17155,MA,Worcester
3574,Obama,481,MA,Worthington
8162,Romney,208,MA,Worthington
3575,Obama,2704,MA,Wrentham
8163,Romney,3535,MA,Wrentham
3576,Obama,7183,MA,Yarmouth
8164,Romney,6526,MA,Yarmouth
3577,Obama,9001,MD,Allegany
8165,Romney,18158,MD,Allegany
3578,Obama,115960,MD,Anne Arundel
8166,Romney,118165,MD,Anne Arundel
3579,Obama,202733,MD,Baltimore
8167,Romney,144686,MD,Baltimore
3580,Obama,201042,MD,Baltimore City
8168,Romney,25501,MD,Baltimore City
3581,Obama,18963,MD,Calvert
8169,Romney,22413,MD,Calvert
3582,Obama,4621,MD,Caroline
8170,Romney,7674,MD,Caroline
3583,Obama,26067,MD,Carroll
8171,Romney,53960,MD,Carroll
3584,Obama,15489,MD,Cecil
8172,Romney,23660,MD,Cecil
3585,Obama,45621,MD,Charles
8173,Romney,23637,MD,Charles
3586,Obama,6570,MD,Dorchester
8174,Romney,7514,MD,Dorchester
3587,Obama,51187,MD,Frederick
8175,Romney,55495,MD,Frederick
3588,Obama,2792,MD,Garrett
8176,Romney,9102,MD,Garrett
3589,Obama,46390,MD,Harford
8177,Romney,69496,MD,Harford
3590,Obama,84017,MD,Howard
8178,Romney,54094,MD,Howard
3591,Obama,4453,MD,Kent
8179,Romney,4533,MD,Kent
3592,Obama,286493,MD,Montgomery
8180,Romney,110940,MD,Montgomery
3593,Obama,317342,MD,Prince George's
8181,Romney,32236,MD,Prince George's
3594,Obama,7898,MD,Queen Anne's
8182,Romney,14879,MD,Queen Anne's
3596,Obama,4478,MD,Somerset
8184,Romney,4706,MD,Somerset
3595,Obama,17982,MD,St. Mary's
8183,Romney,25096,MD,St. Mary's
3597,Obama,7983,MD,Talbot
8185,Romney,10442,MD,Talbot
3598,Obama,23282,MD,Washington
8186,Romney,34113,MD,Washington
3599,Obama,17481,MD,Wicomico
8187,Romney,20136,MD,Wicomico
3600,Obama,9841,MD,Worcester
8188,Romney,14334,MD,Worcester
3601,Obama,153,ME,Abbot
8189,Romney,216,ME,Abbot
3602,Obama,688,ME,Acton
8190,Romney,625,ME,Acton
3603,Obama,273,ME,Addison
8191,Romney,299,ME,Addison
3604,Obama,429,ME,Albion
8192,Romney,561,ME,Albion
3605,Obama,131,ME,Alexander
8193,Romney,153,ME,Alexander
3606,Obama,964,ME,Alfred
8194,Romney,739,ME,Alfred
3607,Obama,79,ME,Allagash
8195,Romney,59,ME,Allagash
3608,Obama,271,ME,Alna
8196,Romney,182,ME,Alna
3609,Obama,225,ME,Alton
8197,Romney,211,ME,Alton
3610,Obama,69,ME,Amherst
8198,Romney,70,ME,Amherst
3611,Obama,35,ME,Amity
8199,Romney,56,ME,Amity
3612,Obama,255,ME,Andover
8200,Romney,217,ME,Andover
3613,Obama,543,ME,Anson
8201,Romney,512,ME,Anson
3614,Obama,435,ME,Appleton
8202,Romney,329,ME,Appleton
3615,Obama,182,ME,Aroostook Cty Townships
8203,Romney,185,ME,Aroostook Cty Townships
3616,Obama,220,ME,Arrowsic
8204,Romney,92,ME,Arrowsic
3617,Obama,1229,ME,Arundel
8205,Romney,960,ME,Arundel
3618,Obama,327,ME,Ashland
8206,Romney,232,ME,Ashland
3619,Obama,211,ME,Athens
8207,Romney,204,ME,Athens
3620,Obama,73,ME,Atkinson
8208,Romney,103,ME,Atkinson
3621,Obama,6503,ME,Auburn
8209,Romney,4462,ME,Auburn
3622,Obama,5192,ME,Augusta
8210,Romney,3339,ME,Augusta
3623,Obama,18,ME,Aurora
8211,Romney,42,ME,Aurora
3624,Obama,127,ME,Avon
8212,Romney,105,ME,Avon
3625,Obama,354,ME,Baileyville
8213,Romney,230,ME,Baileyville
3626,Obama,354,ME,Baldwin
8214,Romney,413,ME,Baldwin
3627,Obama,11,ME,Bancroft
8215,Romney,20,ME,Bancroft
3628,Obama,8809,ME,Bangor
8216,Romney,5905,ME,Bangor
3629,Obama,2142,ME,Bar Harbor
8217,Romney,779,ME,Bar Harbor
3630,Obama,56,ME,Baring Plt.
8218,Romney,49,ME,Baring Plt.
3631,Obama,2895,ME,Bath
8219,Romney,1512,ME,Bath
3632,Obama,134,ME,Beals
8220,Romney,137,ME,Beals
3633,Obama,41,ME,Beaver Cove
8221,Romney,52,ME,Beaver Cove
3634,Obama,13,ME,Beddington
8222,Romney,21,ME,Beddington
3635,Obama,2270,ME,Belfast
8223,Romney,1240,ME,Belfast
3636,Obama,952,ME,Belgrade
8224,Romney,890,ME,Belgrade
3637,Obama,261,ME,Belmont
8225,Romney,214,ME,Belmont
3638,Obama,731,ME,Benton
8226,Romney,673,ME,Benton
3639,Obama,1733,ME,Berwick
8227,Romney,1812,ME,Berwick
3640,Obama,911,ME,Bethel
8228,Romney,552,ME,Bethel
3641,Obama,6618,ME,Biddeford
8229,Romney,3047,ME,Biddeford
3642,Obama,248,ME,Bingham
8230,Romney,203,ME,Bingham
3643,Obama,99,ME,Blaine
8231,Romney,258,ME,Blaine
3644,Obama,1125,ME,Blue Hill
8232,Romney,588,ME,Blue Hill
3645,Obama,1082,ME,Boothbay
8233,Romney,907,ME,Boothbay
3646,Obama,754,ME,Boothbay Harbor
8234,Romney,572,ME,Boothbay Harbor
3647,Obama,711,ME,Bowdoin
8235,Romney,837,ME,Bowdoin
3648,Obama,1020,ME,Bowdoinham
8236,Romney,691,ME,Bowdoinham
3649,Obama,36,ME,Bowerbank
8237,Romney,48,ME,Bowerbank
3650,Obama,251,ME,Bradford
8238,Romney,349,ME,Bradford
3651,Obama,439,ME,Bradley
8239,Romney,345,ME,Bradley
3652,Obama,293,ME,Bremen
8240,Romney,187,ME,Bremen
3653,Obama,2450,ME,Brewer
8241,Romney,2542,ME,Brewer
3654,Obama,111,ME,Bridgewater
8242,Romney,175,ME,Bridgewater
3655,Obama,1501,ME,Bridgton
8243,Romney,1199,ME,Bridgton
3656,Obama,19,ME,Brighton Plt.
8244,Romney,23,ME,Brighton Plt.
3657,Obama,1049,ME,Bristol
8245,Romney,718,ME,Bristol
3658,Obama,368,ME,Brooklin
8246,Romney,194,ME,Brooklin
3659,Obama,243,ME,Brooks
8247,Romney,260,ME,Brooks
3660,Obama,418,ME,Brooksville
8248,Romney,210,ME,Brooksville
3661,Obama,255,ME,Brownfield
8249,Romney,204,ME,Brownfield
3662,Obama,346,ME,Brownville
8250,Romney,345,ME,Brownville
3663,Obama,7853,ME,Brunswick
8251,Romney,3654,ME,Brunswick
3664,Obama,518,ME,Buckfield
8252,Romney,465,ME,Buckfield
3665,Obama,1358,ME,Bucksport
8253,Romney,1024,ME,Bucksport
3666,Obama,69,ME,Burlington
8254,Romney,115,ME,Burlington
3667,Obama,290,ME,Burnham
8255,Romney,292,ME,Burnham
3668,Obama,2212,ME,Buxton
8256,Romney,1909,ME,Buxton
3669,Obama,39,ME,Byron
8257,Romney,37,ME,Byron
3670,Obama,730,ME,Calais
8258,Romney,725,ME,Calais
3671,Obama,96,ME,Cambridge
8259,Romney,165,ME,Cambridge
3672,Obama,2201,ME,Camden
8260,Romney,914,ME,Camden
3673,Obama,515,ME,Canaan
8261,Romney,464,ME,Canaan
3674,Obama,260,ME,Canton
8262,Romney,197,ME,Canton
3675,Obama,4018,ME,Cape Elizabeth
8263,Romney,2161,ME,Cape Elizabeth
3676,Obama,23,ME,Caratunk
8264,Romney,28,ME,Caratunk
3677,Obama,1910,ME,Caribou
8265,Romney,1665,ME,Caribou
3678,Obama,578,ME,Carmel
8266,Romney,849,ME,Carmel
3679,Obama,295,ME,Carrabassett Valley
8267,Romney,153,ME,Carrabassett Valley
3680,Obama,29,ME,Carroll Plt.
8268,Romney,52,ME,Carroll Plt.
3681,Obama,139,ME,Carthage
8269,Romney,96,ME,Carthage
3682,Obama,39,ME,Cary Plt.
8270,Romney,68,ME,Cary Plt.
3683,Obama,993,ME,Casco
8271,Romney,899,ME,Casco
3684,Obama,338,ME,Castine
8272,Romney,241,ME,Castine
3685,Obama,76,ME,Castle Hill
8273,Romney,118,ME,Castle Hill
3686,Obama,90,ME,Caswell
8274,Romney,45,ME,Caswell
3687,Obama,119,ME,Chapman
8275,Romney,96,ME,Chapman
3688,Obama,186,ME,Charleston
8276,Romney,454,ME,Charleston
3689,Obama,64,ME,Charlotte
8277,Romney,97,ME,Charlotte
3690,Obama,216,ME,Chebeague Island
8278,Romney,71,ME,Chebeague Island
3691,Obama,693,ME,Chelsea
8279,Romney,604,ME,Chelsea
3692,Obama,278,ME,Cherryfield
8280,Romney,303,ME,Cherryfield
3693,Obama,114,ME,Chester
8281,Romney,202,ME,Chester
3694,Obama,399,ME,Chesterville
8282,Romney,246,ME,Chesterville
3695,Obama,1121,ME,China
8283,Romney,1113,ME,China
3696,Obama,221,ME,Clifton
8284,Romney,231,ME,Clifton
3697,Obama,817,ME,Clinton
8285,Romney,730,ME,Clinton
3698,Obama,67,ME,Columbia
8286,Romney,126,ME,Columbia
3699,Obama,122,ME,Columbia Falls
8287,Romney,148,ME,Columbia Falls
3700,Obama,57,ME,Cooper
8288,Romney,67,ME,Cooper
3701,Obama,42,ME,Coplin Plt.
8289,Romney,40,ME,Coplin Plt.
3702,Obama,414,ME,Corinna
8290,Romney,648,ME,Corinna
3703,Obama,477,ME,Corinth
8291,Romney,874,ME,Corinth
3704,Obama,415,ME,Cornish
8292,Romney,324,ME,Cornish
3705,Obama,304,ME,Cornville
8293,Romney,358,ME,Cornville
3706,Obama,102,ME,Cranberry Isles
8294,Romney,41,ME,Cranberry Isles
3707,Obama,23,ME,Crawford
8295,Romney,40,ME,Crawford
3708,Obama,51,ME,Crystal
8296,Romney,86,ME,Crystal
3709,Obama,2619,ME,Cumberland
8297,Romney,2221,ME,Cumberland
3710,Obama,422,ME,Cushing
8298,Romney,387,ME,Cushing
3711,Obama,116,ME,Cutler
8299,Romney,163,ME,Cutler
3712,Obama,23,ME,Cyr Plt.
8300,Romney,20,ME,Cyr Plt.
3713,Obama,127,ME,Dallas Plt.
8301,Romney,97,ME,Dallas Plt.
3714,Obama,771,ME,Damariscotta
8302,Romney,503,ME,Damariscotta
3715,Obama,110,ME,Danforth
8303,Romney,150,ME,Danforth
3716,Obama,590,ME,Dayton
8304,Romney,503,ME,Dayton
3717,Obama,7,ME,Deblois
8305,Romney,20,ME,Deblois
3718,Obama,534,ME,Dedham
8306,Romney,487,ME,Dedham
3719,Obama,826,ME,Deer Isle
8307,Romney,361,ME,Deer Isle
3720,Obama,318,ME,Denmark
8308,Romney,317,ME,Denmark
3721,Obama,5,ME,Dennistown Plt.
8309,Romney,9,ME,Dennistown Plt.
3722,Obama,77,ME,Dennysville
8310,Romney,77,ME,Dennysville
3723,Obama,201,ME,Detroit
8311,Romney,185,ME,Detroit
3724,Obama,745,ME,Dexter
8312,Romney,860,ME,Dexter
3725,Obama,750,ME,Dixfield
8313,Romney,470,ME,Dixfield
3726,Obama,323,ME,Dixmont
8314,Romney,357,ME,Dixmont
3727,Obama,991,ME,Dover-Foxcroft
8315,Romney,1058,ME,Dover-Foxcroft
3728,Obama,544,ME,Dresden
8316,Romney,412,ME,Dresden
3729,Obama,7,ME,Drew Plt.
8317,Romney,13,ME,Drew Plt.
3730,Obama,1137,ME,Durham
8318,Romney,1080,ME,Durham
3731,Obama,43,ME,Dyer Brook
8319,Romney,78,ME,Dyer Brook
3732,Obama,276,ME,Eagle Lake
8320,Romney,152,ME,Eagle Lake
3734,Obama,310,ME,East Machias
8322,Romney,381,ME,East Machias
3735,Obama,483,ME,East Millinocket
8323,Romney,416,ME,East Millinocket
3733,Obama,90,ME,Eastbrook
8321,Romney,116,ME,Eastbrook
3736,Obama,312,ME,Easton
8324,Romney,322,ME,Easton
3737,Obama,488,ME,Eastport
8325,Romney,296,ME,Eastport
3738,Obama,557,ME,Eddington
8326,Romney,682,ME,Eddington
3739,Obama,418,ME,Edgecomb
8327,Romney,317,ME,Edgecomb
3740,Obama,52,ME,Edinburg
8328,Romney,42,ME,Edinburg
3741,Obama,2210,ME,Eliot
8329,Romney,1644,ME,Eliot
3742,Obama,1950,ME,Ellsworth
8330,Romney,1843,ME,Ellsworth
3743,Obama,218,ME,Embden
8331,Romney,248,ME,Embden
3744,Obama,356,ME,Enfield
8332,Romney,389,ME,Enfield
3745,Obama,256,ME,Etna
8333,Romney,344,ME,Etna
3746,Obama,191,ME,Eustis
8334,Romney,166,ME,Eustis
3747,Obama,220,ME,Exeter
8335,Romney,312,ME,Exeter
3748,Obama,1714,ME,Fairfield
8336,Romney,1359,ME,Fairfield
3749,Obama,4149,ME,Falmouth
8337,Romney,3319,ME,Falmouth
3750,Obama,887,ME,Farmingdale
8338,Romney,678,ME,Farmingdale
3751,Obama,2441,ME,Farmington
8339,Romney,1288,ME,Farmington
3752,Obama,432,ME,Fayette
8340,Romney,294,ME,Fayette
3753,Obama,821,ME,Fort Fairfield
8341,Romney,698,ME,Fort Fairfield
3754,Obama,1376,ME,Fort Kent
8342,Romney,625,ME,Fort Kent
3755,Obama,242,ME,Frankfort
8343,Romney,270,ME,Frankfort
3756,Obama,354,ME,Franklin
8344,Romney,360,ME,Franklin
3757,Obama,14,ME,Franklin Cty Townships
8345,Romney,8,ME,Franklin Cty Townships
3758,Obama,215,ME,Freedom
8346,Romney,163,ME,Freedom
3759,Obama,3266,ME,Freeport
8347,Romney,1726,ME,Freeport
3760,Obama,21,ME,Frenchboro
8348,Romney,15,ME,Frenchboro
3761,Obama,406,ME,Frenchville
8349,Romney,164,ME,Frenchville
3762,Obama,321,ME,Friendship
8350,Romney,360,ME,Friendship
3764,Obama,17,ME,Frye Island
8352,Romney,38,ME,Frye Island
3763,Obama,920,ME,Fryeburg
8351,Romney,649,ME,Fryeburg
3765,Obama,1699,ME,Gardiner
8353,Romney,1158,ME,Gardiner
3766,Obama,24,ME,Garfield Plt.
8354,Romney,27,ME,Garfield Plt.
3767,Obama,246,ME,Garland
8355,Romney,287,ME,Garland
3768,Obama,447,ME,Georgetown
8356,Romney,273,ME,Georgetown
3769,Obama,68,ME,Gilead
8357,Romney,41,ME,Gilead
3770,Obama,1136,ME,Glenburn
8358,Romney,1281,ME,Glenburn
3771,Obama,2,ME,Glenwood Plt.
8359,Romney,4,ME,Glenwood Plt.
3772,Obama,5123,ME,Gorham
8360,Romney,3742,ME,Gorham
3773,Obama,494,ME,Gouldsboro
8361,Romney,460,ME,Gouldsboro
3774,Obama,174,ME,Grand Isle
8362,Romney,52,ME,Grand Isle
3775,Obama,42,ME,Grand Lake Stream Plt
8363,Romney,58,ME,Grand Lake Stream Plt
3776,Obama,2260,ME,Gray
8364,Romney,2144,ME,Gray
3777,Obama,15,ME,Great Pond
8365,Romney,19,ME,Great Pond
3778,Obama,253,ME,Greenbush
8366,Romney,342,ME,Greenbush
3779,Obama,1111,ME,Greene
8367,Romney,1139,ME,Greene
3780,Obama,599,ME,Greenville
8368,Romney,505,ME,Greenville
3781,Obama,244,ME,Greenwood
8369,Romney,172,ME,Greenwood
3782,Obama,299,ME,Guilford
